dataset,missing_data_type,missing_rate,iteration_nr,best_inpainting_method,best_inpainting_MAPE,best_traditional_method,best_traditional_MAPE,improvement,improvement_pct,inpainting_predictions,traditional_predictions
lake2,MAR,20,5,rp-unet,0.3087353002596684,interpolate_polynomial,0.3949242506146001,0.08618895035493174,21.824172666226584,"[645.8383178710938, 645.906005859375, 646.6759643554688, 648.3331298828125, 646.7072143554688, 645.9251708984375, 647.5673217773438, 645.986328125, 643.319580078125, 645.9976806640625]","[646.2655029296875, 647.3951416015625, 646.729248046875, 647.6728515625, 647.548583984375, 646.8502807617188, 647.2263793945312, 647.805419921875, 646.7644653320312, 645.599365234375]"
lake2,MNAR,20,2,mtf-unet,0.2989934911216015,impute_mean,0.3808940171562222,0.08190052603462067,21.50218232517669,"[646.362060546875, 647.0693359375, 642.3162841796875, 643.3875732421875, 642.860595703125, 647.3092041015625, 642.7667846679688, 642.3450317382812, 642.9339599609375, 642.8927001953125]","[646.6046752929688, 646.7943115234375, 646.5332641601562, 647.06298828125, 647.662841796875, 646.9771728515625, 647.247802734375, 646.8016357421875, 646.3287353515625, 646.574462890625]"
lake1,MAR,50,9,mtf-unet,0.3902189741530336,impute_mode,0.4964463601425544,0.1062273859895208,21.39755561084538,"[426.4298706054688, 425.9588928222656, 426.071533203125, 427.204345703125, 426.1560974121094, 427.1693420410156, 423.3496398925781, 422.77239990234375, 426.4671020507813, 426.02093505859375]","[426.1272888183594, 425.8003234863281, 425.9389343261719, 426.0057678222656, 425.6551208496094, 426.0394287109375, 425.8742065429688, 426.1864929199219, 425.920654296875, 425.8927307128906]"
lake1,MAR,50,1,rp-unet,0.3974583727128665,impute_median,0.5026985565137402,0.10524018380087369,20.935047940205727,"[427.41015625, 426.4796142578125, 425.6451721191406, 427.0815734863281, 427.2668151855469, 425.9780578613281, 426.45159912109375, 426.5254211425781, 422.9182739257813, 422.7523498535156]","[426.2229309082031, 426.3328247070313, 426.2303161621094, 426.0024719238281, 426.2979431152344, 426.3224792480469, 426.4590148925781, 426.2845153808594, 425.6270751953125, 425.7503967285156]"
lake3,MAR,50,8,gaf-unet,0.7906336158570282,interpolate_akima,0.9974082611330785,0.20677464527605027,20.73119436981097,"[230.4066467285156, 231.0814666748047, 230.60389709472656, 230.1533203125, 230.4686279296875, 230.0381622314453, 230.16098022460935, 230.1819610595703, 231.06578063964844, 231.53927612304688]","[232.95285034179688, 232.95285034179688, 232.95285034179688, 232.95285034179688, 232.95285034179688, 232.95285034179688, 232.95285034179688, 232.95285034179688, 232.8948974609375, 232.8948974609375]"
lake2,MCAR,20,4,mtf-unet,0.3300622796617277,impute_mode,0.4133176136460333,0.08325533398430562,20.143185587925558,"[645.2792358398438, 647.656494140625, 645.5576171875, 644.6334838867188, 645.8333740234375, 647.5205688476562, 643.0648803710938, 643.0896606445312, 646.2951049804688, 646.3698120117188]","[647.01123046875, 647.3309326171875, 646.9769897460938, 646.369873046875, 647.3770141601562, 646.9733276367188, 647.02294921875, 646.082275390625, 647.6036987304688, 647.5098876953125]"
vibr,MNAR,50,6,spec-unet,14.076855245416706,interpolate_cubic,17.57003499764305,3.493179752226343,19.88146154913715,"[32.02455520629883, 30.508953094482425, 34.83268737792969, 35.133514404296875, 39.972618103027344, 40.32698059082031, 30.19369506835937, 30.67023468017578, 39.95574569702149, 34.379676818847656]","[32.41645431518555, 28.758033752441406, 32.168792724609375, 41.98451232910156, 32.75054931640625, 46.56107711791992, 29.7058219909668, 29.272356033325195, 37.43424606323242, 28.873842239379883]"
lake1,MNAR,50,1,mtf-unet,0.4103615869174974,interpolate_nearest,0.5107245250019506,0.10036293808445323,19.651090396348188,"[427.307861328125, 427.5862731933594, 421.5972595214844, 423.5806579589844, 423.303955078125, 421.7616882324219, 424.6109008789063, 426.4913940429688, 422.332275390625, 423.3218688964844]","[426.1470031738281, 426.1470031738281, 426.1470031738281, 426.1470031738281, 426.1470031738281, 426.1470031738281, 426.1470031738281, 426.1470031738281, 426.1470031738281, 426.1470031738281]"
vibr,MNAR,50,7,spec-unet,16.682484035835508,impute_ffill,20.591790048723382,3.9093060128878747,18.984779874104426,"[30.674421310424805, 30.225645065307617, 34.41991424560547, 27.081438064575195, 27.20289421081543, 23.46263885498047, 26.80038070678711, 33.26685333251953, 30.108741760253903, 35.38726806640625]","[27.64097595214844, 27.633920669555664, 27.448217391967773, 27.448217391967773, 27.41036605834961, 27.42185401916504, 27.53743553161621, 27.65801048278809, 31.05610466003418, 30.059932708740234]"
lake1,MNAR,5,4,spec-unet,0.4241078814321064,impute_median,0.5224656030508715,0.0983577216187651,18.825683651596904,"[427.03021240234375, 427.6685180664063, 427.1034240722656, 427.486572265625, 425.5104064941406, 424.4494323730469, 426.98150634765625, 426.14788818359375, 427.8408203125, 422.2045593261719]","[426.7131652832031, 426.50433349609375, 426.4353332519531, 426.3472900390625, 426.3404235839844, 426.63677978515625, 426.2604064941406, 426.14892578125, 426.766357421875, 426.6251220703125]"
lake2,MNAR,20,6,rp-unet,0.3084131151853268,impute_median,0.3783019555503646,0.06988884036503779,18.47435344693407,"[646.4891357421875, 646.6044921875, 644.81787109375, 644.5556640625, 644.7100830078125, 645.7560424804688, 644.9797973632812, 644.8161010742188, 645.1173706054688, 647.431396484375]","[646.9751586914062, 646.885009765625, 646.9688720703125, 646.9041137695312, 647.2012329101562, 646.5300903320312, 646.95263671875, 646.4909057617188, 646.2615356445312, 647.8270874023438]"
vibr,MAR,5,2,rp-unet,19.38590371558508,interpolate_index,23.719610365537992,4.333706649952912,18.27056424269648,"[40.65730285644531, 31.40442276000977, 30.466184616088867, 38.16876983642578, 32.74980926513672, 38.86149597167969, 30.49952888488769, 27.06943893432617, 31.95915031433105, 41.73510360717773]","[38.538841247558594, 33.86484146118164, 28.405982971191406, 43.33793640136719, 29.553205490112305, 36.13674545288086, 30.028705596923828, 29.00716590881348, 41.32130813598633, 35.08454513549805]"
lake3,MCAR,50,8,rp-unet,0.7118039268995303,impute_median,0.8683236100447258,0.1565196831451955,18.025501245685746,"[232.50070190429688, 230.6283264160156, 230.87391662597656, 231.92909240722656, 229.6974334716797, 229.83035278320312, 232.04000854492188, 226.5017547607422, 230.79421997070312, 230.580322265625]","[231.75570678710935, 229.25564575195312, 231.22247314453125, 231.6415557861328, 230.3725433349609, 231.71104431152344, 231.6520538330078, 227.9949188232422, 232.0054626464844, 230.26451110839844]"
lake2,MNAR,50,2,mtf-unet,0.3130902924249211,impute_mode,0.3811491029125865,0.06805881048766543,17.856216889292842,"[644.6046752929688, 646.609130859375, 646.23046875, 645.1448364257812, 645.9652709960938, 645.7228393554688, 644.9893798828125, 645.7702026367188, 645.1812744140625, 645.5986938476562]","[646.8585815429688, 647.65478515625, 646.7655029296875, 647.3074340820312, 646.3908081054688, 647.1058959960938, 646.9616088867188, 646.7870483398438, 647.1031494140625, 646.8181762695312]"
lake2,MAR,20,1,mtf-unet,0.337864455924326,impute_mean,0.4112972026825909,0.07343274675826489,17.85393780441899,"[647.1234130859375, 646.1810913085938, 646.0977172851562, 645.0938720703125, 644.1539306640625, 646.68994140625, 645.6603393554688, 646.26513671875, 646.2545776367188, 647.7510986328125]","[647.366943359375, 647.9910278320312, 646.9302368164062, 647.5205688476562, 647.2838745117188, 647.3662719726562, 647.8026733398438, 647.44775390625, 646.2385864257812, 647.15966796875]"
lake1,MAR,50,8,rp-unet,0.4002829562359152,impute_mean,0.4864045227141326,0.08612156647821739,17.705749526682006,"[424.9581909179688, 426.46380615234375, 426.0138244628906, 424.2337646484375, 422.5180358886719, 425.2942810058594, 424.5463562011719, 424.7626953125, 425.4201049804688, 425.2049255371094]","[426.0288391113281, 425.4221801757813, 427.1056823730469, 426.6256408691406, 426.1026611328125, 425.6029052734375, 426.323974609375, 426.314453125, 426.2861328125, 425.810546875]"
lake3,MNAR,20,1,spec-unet,0.7036713590283983,impute_median,0.8528260336061206,0.14915467457772236,17.48946076927686,"[233.58248901367188, 232.4243011474609, 233.98971557617188, 233.38885498046875, 230.6499938964844, 231.3938446044922, 231.9906311035156, 234.300048828125, 230.49737548828125, 232.7836151123047]","[231.6294708251953, 229.4186553955078, 231.75184631347656, 232.2906646728516, 232.3665008544922, 232.0316925048828, 229.7343292236328, 228.2093505859375, 231.5480194091797, 231.3763427734375]"
boiler,MNAR,2,9,mtf-unet,0.0397071354534813,impute_bfill,0.0480021751284462,0.0082950396749649,17.2805495850317,"[536.1192016601562, 536.0242309570312, 536.0856323242188, 535.9251708984375, 536.1278686523438, 535.9414672851562, 536.0950317382812, 535.9251708984375, 536.1278686523438, 535.9158325195312]","[536.2215576171875, 536.1932983398438, 536.0784912109375, 536.0652465820312, 536.0667724609375, 536.0301513671875, 536.0623168945312, 536.0299072265625, 535.9318237304688, 536.0524291992188]"
lake2,MNAR,50,10,rp-unet,0.2905338391938559,impute_mode,0.3511104938926347,0.06057665469877882,17.25287502153166,"[645.3656616210938, 645.3972778320312, 645.434326171875, 646.324462890625, 645.130126953125, 646.3228149414062, 645.621826171875, 644.3230590820312, 644.724609375, 645.7814331054688]","[646.6748046875, 646.287841796875, 645.9431762695312, 646.3505859375, 646.5423583984375, 646.7943725585938, 646.0650024414062, 645.552001953125, 647.0693969726562, 646.4961547851562]"
lake2,MAR,2,2,spec-unet,0.3317383525734668,interpolate_cubic,0.4006712746502325,0.06893292207676571,17.20435839503118,"[647.4298706054688, 647.7592163085938, 646.7374877929688, 647.38671875, 647.5184326171875, 647.7973022460938, 644.6347045898438, 647.1685180664062, 647.6463012695312, 643.8027954101562]","[646.7737426757812, 646.7173461914062, 646.5806884765625, 647.8466796875, 647.3511352539062, 646.6358642578125, 648.056396484375, 647.6690673828125, 645.8292846679688, 647.7181396484375]"
lake2,MAR,5,10,mtf-unet,0.3301770227141609,impute_mean,0.3987058489374325,0.06852882622327161,17.187815630471377,"[645.7939453125, 646.56201171875, 646.2945556640625, 647.784912109375, 645.9329223632812, 649.083984375, 642.1843872070312, 647.5646362304688, 646.0009765625, 646.9431762695312]","[647.0093994140625, 646.7056274414062, 645.9208374023438, 647.9778442382812, 647.511962890625, 647.4044799804688, 647.6720581054688, 646.8117065429688, 646.2507934570312, 646.9434814453125]"
lake2,MCAR,50,4,mtf-unet,0.2639490784040532,impute_mean,0.3169911068762079,0.05304202847215472,16.73297052237772,"[645.1659545898438, 643.6987915039062, 643.8905029296875, 644.89990234375, 645.9889526367188, 644.4660034179688, 643.025634765625, 643.1995239257812, 642.215087890625, 644.4077758789062]","[645.9573974609375, 646.412109375, 646.4456176757812, 646.8817138671875, 646.8425903320312, 646.0387573242188, 646.1762084960938, 646.060791015625, 645.8977661132812, 645.7460327148438]"
lake3,MNAR,50,7,gaf-unet,0.7184518616437321,impute_median,0.8570295394022838,0.13857767775855168,16.169533415989328,"[231.3479461669922, 230.8807373046875, 230.95404052734372, 231.1219940185547, 232.16293334960935, 229.5531463623047, 231.89637756347656, 228.95872497558597, 230.0889587402344, 229.0860748291016]","[233.87022399902344, 229.45335388183597, 227.3012542724609, 229.16293334960935, 228.46653747558597, 228.2822265625, 230.5196533203125, 229.3269500732422, 229.28033447265625, 230.27267456054688]"
lake3,MCAR,50,4,gaf-unet,0.7342042406378595,interpolate_cubic,0.8742490012629016,0.14004476062504212,16.018864239220136,"[232.9285888671875, 232.82627868652344, 232.6413116455078, 232.14797973632807, 232.5593414306641, 231.24026489257807, 232.26568603515625, 231.69305419921875, 231.48342895507807, 231.07394409179688]","[232.9745635986328, 233.2112274169922, 232.9931488037109, 232.9955902099609, 233.06491088867188, 232.4918975830078, 232.13406372070312, 231.2816467285156, 233.2659912109375, 232.892578125]"
lake1,MNAR,50,5,gaf-unet,0.4311099239850453,impute_mean,0.5111608953854538,0.08005097140040857,15.660621170961072,"[425.3902893066406, 426.19866943359375, 424.0296936035156, 425.2784118652344, 424.83111572265625, 424.3797912597656, 424.14263916015625, 424.96685791015625, 425.7557067871094, 425.7812194824219]","[426.1251220703125, 426.4328002929688, 426.13671875, 426.0450439453125, 426.0419006347656, 426.2236328125, 426.1343994140625, 426.2406921386719, 425.9324340820313, 426.4779052734375]"
lake1,MNAR,50,6,gaf-unet,0.4416966030464099,impute_mean,0.5228643398157227,0.08116773676931277,15.523670403286516,"[424.9916687011719, 425.6204833984375, 425.0762939453125, 425.2322082519531, 424.5939331054688, 426.2468872070313, 424.6444091796875, 425.1774291992188, 424.7225341796875, 424.9419555664063]","[425.8269653320313, 425.4629211425781, 426.2740783691406, 426.33544921875, 426.52740478515625, 426.1509704589844, 425.53802490234375, 425.5454406738281, 426.34515380859375, 426.6057739257813]"
lake3,MAR,20,7,spec-unet,0.7217167906720151,impute_mean,0.8493862268135042,0.12766943614148907,15.030787186230283,"[230.09376525878903, 232.7599639892578, 231.55870056152344, 232.04112243652344, 231.8996734619141, 231.51760864257807, 230.8837127685547, 231.14276123046875, 230.1361846923828, 230.427978515625]","[232.1781463623047, 228.59036254882807, 231.83287048339844, 231.8544158935547, 232.2392578125, 229.93832397460935, 230.4522857666016, 231.9598388671875, 232.36502075195312, 229.06625366210935]"
lake3,MCAR,50,2,rp-unet,0.7159248564908789,impute_mean,0.8350011624943818,0.11907630600350294,14.260615595766208,"[231.53854370117188, 234.0575714111328, 232.6558837890625, 231.16177368164065, 232.7827911376953, 228.4778289794922, 228.76597595214844, 227.7394561767578, 227.0133514404297, 230.4118804931641]","[233.101318359375, 232.16624450683597, 228.97698974609372, 229.9105224609375, 232.2294006347656, 229.53302001953125, 231.32151794433597, 230.86306762695312, 230.7256774902344, 231.3874053955078]"
lake2,MNAR,20,9,rp-unet,0.3087680014822551,impute_mode,0.3593196441218843,0.05055164263962919,14.068711095150046,"[646.9497680664062, 644.0489501953125, 645.602294921875, 643.6199951171875, 641.8165283203125, 642.5740966796875, 643.9540405273438, 644.9215698242188, 643.2529907226562, 641.7098388671875]","[646.4984130859375, 646.5772705078125, 645.2145385742188, 645.4590454101562, 646.377197265625, 646.154052734375, 645.9663696289062, 647.8078002929688, 645.6614990234375, 645.4446411132812]"
lake3,MNAR,50,5,gaf-unet,0.8477839455612108,impute_mean,0.984992272286749,0.13720832672553818,13.9298886484659,"[232.6859893798828, 232.73016357421875, 233.4102325439453, 230.95030212402344, 232.2932891845703, 231.9927520751953, 232.05186462402344, 231.4075469970703, 231.91018676757807, 232.51290893554688]","[229.6488342285156, 230.2344665527344, 229.0120391845703, 230.5108184814453, 227.8248291015625, 230.463623046875, 228.28302001953125, 228.2133026123047, 227.87710571289065, 228.1741943359375]"
lake1,MNAR,50,9,spec-unet,0.4383115551087649,impute_mean,0.5083921628426383,0.07008060773387342,13.784753750337678,"[426.270263671875, 427.0605163574219, 427.1982421875, 426.1777038574219, 426.2548828125, 426.41156005859375, 424.7672119140625, 426.4634399414063, 426.6831970214844, 424.9154357910156]","[425.6382446289063, 426.2001037597656, 425.917724609375, 426.2897033691406, 425.73431396484375, 426.5369873046875, 426.3843994140625, 425.6152038574219, 426.171875, 425.8027648925781]"
lake3,MAR,5,4,mtf-unet,0.7461311964110302,impute_median,0.8653793255168853,0.11924812910585514,13.779868040483754,"[233.4092712402344, 232.4135284423828, 230.9609832763672, 233.02862548828125, 229.3986968994141, 232.3919219970703, 230.48870849609372, 231.3126983642578, 233.10308837890625, 232.63694763183597]","[233.2773284912109, 230.82565307617188, 233.9007110595703, 233.64979553222656, 231.0438232421875, 233.05746459960935, 232.8391265869141, 232.515380859375, 232.49366760253903, 232.44012451171875]"
vibr,MNAR,50,4,mtf-unet,19.676261379653987,impute_median,22.719186655958843,3.0429252763048567,13.393636499336347,"[37.022247314453125, 35.286834716796875, 36.8581428527832, 38.03863143920898, 35.603511810302734, 37.59188079833984, 38.94892120361328, 38.41377258300781, 39.68654251098633, 43.18294525146485]","[33.29335021972656, 35.7071647644043, 28.777830123901367, 37.04753875732422, 31.070125579833984, 34.69133377075195, 34.42523193359375, 32.2792854309082, 35.63777160644531, 31.407791137695312]"
lake1,MNAR,50,8,rp-unet,0.3370447586134555,impute_mode,0.3885798528379918,0.05153509422453628,13.2624205419169,"[427.1188354492188, 426.2991333007813, 426.6145324707031, 425.3120727539063, 426.4061279296875, 424.6062622070313, 424.7746887207031, 423.1854248046875, 426.9817504882813, 423.6220703125]","[425.0646362304688, 425.1769409179688, 425.0652160644531, 425.2423706054688, 424.855224609375, 424.5084228515625, 424.4017028808594, 424.395263671875, 424.8960571289063, 424.6550903320313]"
lake3,MNAR,50,2,gaf-unet,0.8872080218570718,interpolate_index,1.021901121070799,0.13469309921372707,13.180639147610382,"[232.8003845214844, 232.79681396484372, 232.6314239501953, 233.2595672607422, 233.38658142089844, 233.1951446533203, 232.2108459472656, 232.6099548339844, 231.70611572265625, 231.6460876464844]","[233.16848754882807, 233.16848754882807, 233.16848754882807, 233.16848754882807, 233.16848754882807, 233.16848754882807, 233.16848754882807, 233.16848754882807, 233.16848754882807, 233.16848754882807]"
lake1,MAR,20,4,mtf-unet,0.4564970952975822,impute_bfill,0.525583138441001,0.06908604314341882,13.144646030377558,"[427.1461486816406, 426.27642822265625, 425.18017578125, 426.0371398925781, 426.452880859375, 426.7072448730469, 425.564208984375, 427.0148010253906, 424.8664855957031, 423.2742919921875]","[426.6511840820313, 426.7659301757813, 426.6687622070313, 426.5282897949219, 426.63275146484375, 426.7979736328125, 426.5140686035156, 426.5262145996094, 426.4803161621094, 426.5671081542969]"
vibr,MNAR,2,3,rp-unet,18.2415451264624,impute_mode,20.96578035191776,2.724235225455363,12.993722054357852,"[35.47565841674805, 30.01663398742676, 29.414844512939453, 33.53591537475586, 30.428524017333984, 29.73307609558105, 31.20146369934082, 36.84698867797852, 33.19440841674805, 32.73631286621094]","[38.4633674621582, 24.08075523376465, 33.2535285949707, 28.27585792541504, 33.12705612182617, 30.802953720092773, 37.04308319091797, 34.15766143798828, 23.752620697021484, 30.522628784179688]"
lake3,MAR,2,3,mtf-unet,0.8227703320269915,impute_mode,0.9452355711103946,0.12246523908340312,12.956054853028837,"[233.33209228515625, 233.11314392089844, 233.2205352783203, 229.9751892089844, 227.67755126953125, 232.7153167724609, 231.55130004882807, 232.1569976806641, 230.39903259277344, 233.1352386474609]","[233.82611083984372, 232.0692443847656, 233.17762756347656, 232.47349548339844, 232.94854736328125, 232.9463806152344, 232.40451049804688, 232.0462188720703, 231.1988067626953, 233.5308990478516]"
lake1,MNAR,5,3,mtf-unet,0.441777774121844,impute_mode,0.507235077843275,0.06545730372143105,12.904727330718238,"[426.1644287109375, 426.7322998046875, 426.9386596679688, 423.2302856445313, 424.1041870117188, 424.8351745605469, 427.0836181640625, 425.3276672363281, 426.4685668945313, 424.6366882324219]","[426.2255859375, 425.9332885742188, 426.2293395996094, 425.4939270019531, 425.7420654296875, 424.3004760742188, 426.3855895996094, 426.7144165039063, 425.6873474121094, 427.2057495117188]"
lake1,MNAR,2,7,mtf-unet,0.4545053628125776,impute_mode,0.5195726430357882,0.06506728022321062,12.523230600254829,"[426.4319763183594, 426.5973205566406, 426.760498046875, 426.4054565429688, 426.5658264160156, 426.6243286132813, 426.6602478027344, 426.4241943359375, 422.6998291015625, 426.57763671875]","[426.6985473632813, 426.3121948242188, 426.4973449707031, 426.5720825195313, 426.45306396484375, 426.1996765136719, 426.4227600097656, 426.6605529785156, 426.5299682617188, 426.468994140625]"
lake3,MAR,2,5,rp-unet,0.7293619001807188,impute_mean,0.8308532659691935,0.10149136578847473,12.215317667444523,"[233.10260009765625, 232.99583435058597, 231.48648071289065, 233.2534637451172, 233.7431488037109, 230.83058166503903, 232.54852294921875, 229.42140197753903, 233.07737731933597, 230.8733367919922]","[233.20773315429688, 233.19857788085935, 232.95364379882807, 233.1649627685547, 231.1251220703125, 233.01040649414065, 232.64767456054688, 233.0265655517578, 230.8896331787109, 233.7816467285156]"
lake2,MAR,50,10,spec-unet,0.3387862283468215,impute_mean,0.3854515692469864,0.04666534090016494,12.106667769268599,"[645.3417358398438, 645.6852416992188, 645.8895263671875, 646.8323974609375, 646.0156860351562, 648.156982421875, 646.379638671875, 644.9244995117188, 644.112548828125, 646.6409301757812]","[646.680419921875, 647.0782470703125, 647.1604614257812, 646.7012939453125, 647.02099609375, 646.777587890625, 646.7940063476562, 646.7723388671875, 646.9522705078125, 646.5288696289062]"
lake3,MNAR,5,3,rp-unet,0.8934275470135693,interpolate_cubic,1.013685296186874,0.12025774917330478,11.863420494079566,"[233.0018310546875, 233.32542419433597, 233.0157470703125, 233.2914123535156, 233.0357360839844, 232.93006896972656, 233.3528289794922, 232.8380126953125, 233.4688873291016, 230.3974456787109]","[233.2422637939453, 233.1102600097656, 233.07476806640625, 233.12112426757807, 233.16233825683597, 233.1595916748047, 233.0313415527344, 232.8264923095703, 233.05258178710935, 233.467041015625]"
lake2,MCAR,5,5,mtf-unet,0.3597308817209351,impute_ffill,0.4070410194895712,0.04731013776863613,11.622941055907084,"[644.7532348632812, 646.919677734375, 645.0498046875, 647.2679443359375, 645.1488647460938, 648.745849609375, 644.8043823242188, 647.594970703125, 643.9425659179688, 646.7708129882812]","[647.1565551757812, 646.8519897460938, 646.3665771484375, 646.7039794921875, 647.5379028320312, 647.4498291015625, 647.4383544921875, 646.7994995117188, 646.4910888671875, 647.5263671875]"
lake2,MCAR,20,6,mtf-unet,0.3467644994553159,interpolate_akima,0.3921139538387898,0.045349454383473875,11.565376324791146,"[647.55908203125, 643.7728881835938, 646.0734252929688, 645.8121337890625, 646.6375732421875, 645.8139038085938, 644.8680419921875, 646.8345336914062, 644.5661010742188, 647.4949951171875]","[648.1093139648438, 647.1936645507812, 647.071533203125, 647.71826171875, 647.4555053710938, 646.932861328125, 648.0963134765625, 647.00439453125, 646.0049438476562, 647.7490844726562]"
lake2,MNAR,5,5,spec-unet,0.347429643065998,impute_mean,0.3926648305109571,0.04523518744495908,11.520050671738685,"[646.8126220703125, 646.782470703125, 646.4044189453125, 648.0022583007812, 646.7376708984375, 647.4474487304688, 647.5889892578125, 645.4822998046875, 646.367431640625, 645.8553466796875]","[647.0987548828125, 646.9359741210938, 646.712646484375, 647.323486328125, 647.5291137695312, 647.3173217773438, 647.452392578125, 646.8095092773438, 647.1821899414062, 646.6388549804688]"
lake1,MCAR,20,3,spec-unet,0.4722398654405358,interpolate_polynomial,0.5333211542511127,0.061081288810576895,11.453003190234782,"[426.1590270996094, 425.2009582519531, 424.9726257324219, 423.53265380859375, 424.6614379882813, 425.0968017578125, 422.86083984375, 425.0540161132813, 426.7862243652344, 425.5415649414063]","[426.6277465820313, 426.5228576660156, 426.4679870605469, 426.4388732910156, 426.550048828125, 426.5706481933594, 426.5755004882813, 426.5618896484375, 426.5196533203125, 426.5165710449219]"
vibr,MAR,2,5,gaf-unet,21.472319410279024,impute_mean,24.24151010288832,2.769190692609296,11.423342361329848,"[37.93910217285156, 40.79420471191406, 36.91611099243164, 32.818138122558594, 31.337093353271484, 30.861146926879883, 35.26426696777344, 37.10806274414063, 35.832088470458984, 37.3401985168457]","[43.57990646362305, 36.928443908691406, 33.03797912597656, 40.13609313964844, 40.29986572265625, 28.441160202026367, 37.19448852539063, 40.23336791992188, 36.90427017211914, 35.836517333984375]"
vibr,MCAR,5,8,mtf-unet,18.17398698688269,impute_median,20.388981494180143,2.2149945072974546,10.86368393600095,"[38.16410827636719, 31.654468536376957, 36.59663391113281, 35.4285774230957, 32.61161804199219, 35.17875671386719, 33.762454986572266, 32.40846252441406, 34.5330810546875, 38.00078201293945]","[36.56301498413086, 36.29177474975586, 33.78032684326172, 38.90158081054688, 33.278831481933594, 34.97119140625, 32.894020080566406, 34.769081115722656, 29.843490600585938, 37.42200469970703]"
lake1,MCAR,50,8,mtf-unet,0.4397787912288458,impute_median,0.4933329209344436,0.05355412970559781,10.855575906866012,"[423.9141845703125, 425.1209716796875, 426.4090576171875, 425.3116760253906, 425.4752197265625, 424.15728759765625, 425.4996948242188, 425.291015625, 425.4929809570313, 424.1651916503906]","[425.7049865722656, 425.7129821777344, 425.8376770019531, 425.8663635253906, 425.89691162109375, 426.0283203125, 426.1673889160156, 425.2810363769531, 425.3224182128906, 425.9974365234375]"
lake3,MNAR,50,6,gaf-unet,0.8167157681847618,interpolate_pchip,0.9153646329479956,0.09864886476323387,10.777001995972721,"[231.8217620849609, 232.0113067626953, 232.11627197265625, 231.10983276367188, 231.7104949951172, 231.97071838378903, 231.7617645263672, 230.3165740966797, 231.5583648681641, 231.4674835205078]","[233.2231903076172, 233.30499267578125, 233.35159301757807, 233.35955810546875, 233.37217712402344, 232.92868041992188, 232.89373779296875, 232.87554931640625, 232.80540466308597, 232.24546813964844]"
lake2,MAR,20,6,rp-unet,0.3541427616531003,impute_mode,0.395683564609097,0.04154080295599666,10.498490882995249,"[646.4249267578125, 645.9034423828125, 646.9169311523438, 646.444580078125, 647.836181640625, 644.83935546875, 645.6838989257812, 647.1384887695312, 645.979736328125, 647.0567626953125]","[646.6644287109375, 647.6822509765625, 646.9432373046875, 646.872314453125, 647.105712890625, 647.1966552734375, 645.9442749023438, 647.6217651367188, 645.8926391601562, 647.5181274414062]"
lake1,MNAR,20,1,spec-unet,0.3859414542396885,impute_mode,0.4302347603418057,0.04429330610211718,10.295148180711335,"[426.19635009765625, 425.695556640625, 426.1537170410156, 427.16015625, 427.29205322265625, 424.2114868164063, 426.6041870117188, 423.14892578125, 424.8616027832031, 426.0238037109375]","[426.7148132324219, 426.4349365234375, 425.4924621582031, 426.0445861816406, 423.5304565429688, 425.4469909667969, 426.0458068847656, 426.6091613769531, 426.086181640625, 425.855712890625]"
vibr,MAR,5,1,mtf-unet,23.25299673170217,interpolate_pchip,25.91666126251201,2.663664530809843,10.277807406707847,"[41.61941909790039, 31.19951629638672, 34.511348724365234, 36.07481384277344, 42.004669189453125, 31.997154235839844, 42.55605316162109, 25.866352081298828, 38.02492141723633, 31.487085342407227]","[48.55462265014648, 41.06538009643555, 26.42167854309082, 30.301902770996094, 34.82546615600586, 40.03277206420898, 40.32672882080078, 31.82745933532715, 35.33137893676758, 34.847137451171875]"
lake1,MAR,20,10,mtf-unet,0.4779166559865819,interpolate_pchip,0.5319037157123846,0.0539870597258027,10.149780520614945,"[426.2879028320313, 426.2863159179688, 426.8330993652344, 426.44775390625, 426.3560791015625, 425.24127197265625, 426.0755004882813, 426.518310546875, 425.9365234375, 426.6216125488281]","[426.6248168945313, 426.53363037109375, 426.5091552734375, 426.5384521484375, 426.51995849609375, 426.7483520507813, 426.5033874511719, 426.5321350097656, 426.47662353515625, 426.60101318359375]"
lake1,MAR,5,8,spec-unet,0.4720924077084555,impute_mode,0.5252250674165319,0.053132659708076346,10.116169810672664,"[425.61956787109375, 425.0206298828125, 426.8267517089844, 426.3190002441406, 425.6347351074219, 427.1159057617188, 426.1681823730469, 423.384765625, 426.8327941894531, 425.3138122558594]","[426.1055908203125, 426.0342712402344, 425.4312438964844, 426.2625732421875, 426.849365234375, 426.7019348144531, 425.7080383300781, 426.0113830566406, 425.0973510742188, 426.3810424804688]"
lake2,MAR,20,4,spec-unet,0.3535330655833243,impute_mean,0.3932983423418403,0.03976527675851599,10.110715575799068,"[645.6307983398438, 646.1904907226562, 646.6613159179688, 645.3329467773438, 646.3942260742188, 645.8118896484375, 648.1107788085938, 645.6002807617188, 645.6309204101562, 645.5823364257812]","[646.5438842773438, 646.60009765625, 646.6229248046875, 647.3482055664062, 647.4382934570312, 647.141357421875, 647.9044799804688, 646.791259765625, 646.3519897460938, 647.2384643554688]"
