dataset_name,missing_data_type,missing_rate,iteration_nr,fixing_method,difference
lake2,MNAR,5p,2,specsd2all4,384.5876356016754
vibr,MCAR,2p,1,interpolateakima,50.10662662443826
lake3,MAR,2p,2,specsd2all4,160.76648731903708
vibr,MCAR,20p,2,interpolateindex,341.6773773125782
pump,MCAR,5p,2,gafsd2all4,10910087.62811583
boiler,MAR,2p,2,interpolatecubic,54.625925814721086
lake3,MCAR,2p,1,imputebfill,11.117100000000022
boiler,MNAR,2p,1,interpolatequadratic,52.202210004589915
lake3,MAR,2p,1,interpolatepolynomial,13.446372546061468
pump,MNAR,5p,3,imputebfill,114184.68284000001
lake2,MAR,5p,1,gafunet,400.493986531505
boiler,MCAR,2p,3,interpolateakima,46.36575473677203
lake3,MNAR,20p,1,interpolatenearest,167.2566
pump,MCAR,2p,3,imputemedian,941249.5434899996
pump,MAR,5p,1,interpolatepchip,85226.26064650566
pump,MAR,20p,3,interpolatequadratic,490664.09094451135
lake1,MNAR,20p,1,interpolateindex,104.83830428571417
vibr,MNAR,2p,1,gafunet,42.93897146298647
vibr,MAR,20p,3,interpolatepchip,443.6810273488985
boiler,MNAR,5p,1,gafunet,15688.636514106793
boiler,MNAR,20p,2,gafsd2all4,219157.4093770584
vibr,MCAR,2p,2,interpolateakima,31.100084992178488
lake2,MNAR,5p,2,rpsd2all4,253.85653871799173
lake3,MNAR,5p,1,gafunet,475.444266415494
lake3,MCAR,2p,3,interpolatepolynomial,8.978383461415149
pump,MNAR,20p,3,interpolatepchip,399040.2929821331
boiler,MNAR,2p,2,imputeffill,82.65000000000032
lake2,MNAR,5p,2,gafunet,462.5229384279105
boiler,MAR,2p,2,specsd2all4,29664.134481717552
lake1,MCAR,2p,2,imputemedian,69.24850000000004
pump,MCAR,20p,2,imputeffill,466668.73160590045
lake1,MAR,2p,2,imputemode,160.8161000000003
lake3,MNAR,5p,1,imputeffill,34.91330000000002
boiler,MAR,20p,3,interpolateakima,469.936370620371
lake1,MCAR,2p,2,specsd2all4,206.46592195368038
vibr,MCAR,20p,1,interpolatenearest,377.81019527371575
lake1,MNAR,20p,2,mtfsd2all4,1398.763317740799
lake1,MCAR,5p,1,imputemedian,165.00060000000013
pump,MNAR,5p,2,imputemode,2221091.34808
lake2,MNAR,20p,2,imputemean,738.7539729241884
pump,MNAR,2p,1,gafunet,1624100.8220636554
lake3,MCAR,20p,1,imputeffill,188.80409999999966
lake3,MCAR,2p,1,imputemean,56.19030221075931
vibr,MAR,2p,2,interpolatecubic,56.54565580231366
pump,MAR,2p,2,imputemean,2013948.312270624
lake1,MAR,5p,3,rpsd2all4,332.463579191418
lake3,MCAR,2p,2,interpolatequadratic,17.46270929444222
boiler,MNAR,5p,3,imputemean,14688.51878166465
lake2,MCAR,5p,2,mtfsd2all4,351.9560755427383
lake3,MNAR,5p,3,interpolatecubic,50.920150742245085
vibr,MAR,5p,2,imputemedian,82.11025820061609
lake2,MNAR,20p,3,mtfsd2all4,1326.483816175517
lake2,MAR,20p,3,specsd2all4,1759.4475804485278
lake2,MCAR,5p,2,interpolatecubic,65.34156687402651
vibr,MCAR,5p,2,imputemean,77.14067792555653
lake1,MAR,2p,3,interpolatelinear,9.506700000000023
pump,MCAR,5p,2,gafunet,4569261.208798996
boiler,MNAR,20p,2,interpolateindex,430.6394285714289
lake1,MAR,2p,3,imputemedian,117.15280000000001
lake2,MAR,2p,3,interpolatepchip,38.75522434287552
lake3,MAR,20p,1,imputeffill,243.48520000000002
pump,MCAR,20p,2,interpolateakima,404978.7362817898
pump,MAR,20p,3,imputemode,20679269.96576609
lake1,MNAR,5p,2,interpolatequadratic,17.328760223705444
lake3,MAR,2p,3,interpolateakima,24.88550889998092
lake3,MCAR,5p,3,interpolatequadratic,38.14331234814756
lake2,MNAR,2p,2,mtfsd2all4,143.13637418595988
boiler,MCAR,2p,3,specsd2all4,30633.444221496393
lake1,MNAR,20p,1,imputeffill,164.12759999999957
pump,MNAR,20p,3,interpolatequadratic,478057.9524235167
boiler,MNAR,20p,3,interpolateakima,459.2892018728636
lake3,MNAR,2p,2,interpolatenearest,14.015800000000013
lake1,MNAR,20p,2,interpolatenearest,153.48260000000005
lake3,MAR,20p,3,interpolatelinear,188.69743666666645
lake1,MNAR,5p,3,interpolatenearest,34.129399999999634
lake3,MAR,2p,1,gafunet,167.3928688367441
lake3,MAR,2p,1,rpsd2all4,212.0988515720548
lake3,MAR,5p,2,gafunet,490.5890843118808
lake2,MAR,5p,3,interpolatepchip,74.66690606814325
lake1,MCAR,2p,3,interpolatelinear,9.269049999999936
lake3,MAR,2p,3,interpolatepchip,25.412630999145478
lake3,MNAR,2p,3,imputemedian,66.22519999999992
lake1,MCAR,2p,1,rpsd2all4,103.80813230374798
lake2,MNAR,20p,1,interpolatequadratic,289.8591237718754
lake1,MNAR,5p,1,interpolatequadratic,21.702525629092918
lake2,MAR,2p,3,imputeffill,46.21710000000007
lake1,MNAR,20p,1,imputemedian,837.3205999999989
vibr,MCAR,20p,3,specsd2all4,362.2202328143394
lake2,MCAR,20p,3,interpolateakima,205.35937016768003
lake3,MCAR,5p,2,interpolatelinear,25.382849999999877
lake3,MCAR,2p,1,specsd2all4,168.17128570038804
boiler,MAR,2p,3,interpolatepchip,46.95379487452476
vibr,MAR,2p,2,gafsd2all4,64.77069266850458
lake2,MAR,2p,3,specsd2all4,187.62194516192733
boiler,MNAR,5p,3,mtfsd2all4,52606.12012577158
lake1,MNAR,20p,3,interpolatepolynomial,136.86852733565559
boiler,MAR,2p,1,imputemedian,9339.040000000003
lake1,MAR,2p,2,imputeffill,19.889500000000112
lake2,MAR,5p,1,imputemean,350.72899087452515
lake3,MAR,2p,1,interpolatecubic,13.72373627486158
boiler,MCAR,2p,1,interpolatecubic,53.999321786714404
boiler,MNAR,2p,3,rpsd2all4,16550.10989847464
lake1,MAR,20p,3,interpolatepolynomial,119.27999068086541
lake2,MCAR,20p,2,imputemedian,705.5303000000002
lake3,MNAR,5p,1,imputebfill,39.60219999999987
lake3,MCAR,2p,3,interpolatelinear,8.525000000000091
pump,MCAR,2p,3,interpolateakima,38953.802881020616
lake2,MNAR,20p,2,interpolatelinear,220.112763333334
vibr,MNAR,20p,3,interpolatepchip,392.6974822181143
lake2,MNAR,20p,1,interpolatenearest,297.1981000000003
lake1,MAR,20p,3,interpolateindex,95.48890666666671
lake2,MCAR,2p,3,interpolatepchip,27.88962280136184
lake2,MNAR,2p,2,rpsd2all4,112.12526051479847
vibr,MAR,5p,2,interpolatenearest,84.73108062558978
pump,MAR,2p,3,interpolatepchip,34342.179924101736
lake3,MAR,5p,1,interpolatelinear,53.92073333333343
lake1,MCAR,2p,1,imputebfill,19.884500000000116
lake3,MCAR,2p,1,interpolatequadratic,8.708416076012185
vibr,MAR,20p,1,imputemean,392.99563770280804
lake1,MNAR,5p,3,interpolateindex,18.167166666666446
vibr,MAR,20p,3,interpolateindex,438.1183035440197
vibr,MNAR,20p,2,interpolatelinear,297.058951671828
lake3,MAR,5p,1,interpolateakima,55.3053844381603
vibr,MAR,2p,2,imputemean,32.02464265453049
boiler,MAR,5p,3,gafsd2all4,57644.41866581738
lake3,MAR,2p,2,rpsd2all4,147.10592652725873
lake3,MNAR,2p,2,imputemedian,44.96659999999997
lake3,MCAR,5p,2,interpolatequadratic,33.09435436282257
pump,MCAR,2p,3,interpolatenearest,45194.33742000001
lake2,MNAR,2p,1,interpolatequadratic,36.085044840433966
lake2,MNAR,20p,2,gafsd2all4,3622.2775000000024
vibr,MAR,5p,2,imputebfill,90.4960251335746
pump,MCAR,20p,1,rpsd2all4,27905496.655194685
lake2,MNAR,20p,2,specsd2all4,1845.92190050683
pump,MNAR,5p,1,imputemean,2249376.534034556
boiler,MNAR,20p,1,interpolateindex,431.2111428571459
lake2,MCAR,5p,2,imputebfill,70.76190000000054
lake3,MCAR,5p,1,interpolateakima,33.7305683149408
pump,MNAR,20p,3,imputebfill,479773.46339635935
vibr,MNAR,20p,1,gafsd2all4,497.47017474451536
vibr,MAR,20p,3,gafsd2all4,482.9153808265338
lake3,MAR,5p,2,imputemode,317.0533
lake1,MCAR,20p,3,imputemean,750.2418895306818
lake1,MAR,2p,3,interpolatecubic,12.951248502971566
lake3,MCAR,2p,1,imputemode,126.22569999999999
vibr,MCAR,20p,2,imputemode,613.5050027559267
vibr,MNAR,20p,2,interpolatequadratic,366.50243813686086
pump,MAR,5p,1,interpolatenearest,100352.18524800001
lake2,MAR,5p,1,specsd2all4,426.3056932067361
vibr,MNAR,5p,3,mtfsd2all4,95.39276458218588
lake1,MNAR,2p,2,gafunet,140.05967369961263
vibr,MNAR,2p,3,interpolatequadratic,29.978418572167755
lake2,MAR,20p,1,imputeffill,326.47369999999967
lake2,MNAR,5p,1,interpolatelinear,48.01546666666684
lake1,MNAR,20p,3,interpolatepchip,108.10760086660832
vibr,MNAR,20p,1,gafunet,334.8468070939683
pump,MAR,20p,1,interpolatepolynomial,490068.50000783836
lake2,MNAR,20p,3,imputemedian,702.624400000001
lake3,MCAR,5p,1,interpolatepchip,33.27885325400075
lake2,MAR,20p,2,imputemedian,1151.1672999999996
pump,MAR,20p,3,imputeffill,492069.45108449605
boiler,MCAR,2p,2,specsd2all4,30044.981440789597
vibr,MCAR,20p,1,mtfsd2all4,378.5245716090679
pump,MNAR,2p,3,rpsd2all4,2791554.2205423745
lake2,MAR,2p,2,interpolatepolynomial,25.989859954775397
vibr,MCAR,2p,3,imputeffill,71.75344172251039
lake2,MAR,20p,3,interpolatepolynomial,345.3411400640025
lake3,MNAR,2p,1,imputeffill,14.464999999999947
lake1,MAR,5p,2,interpolatenearest,53.0779
lake2,MAR,2p,3,gafsd2all4,250.76756341934913
lake2,MNAR,20p,3,interpolateakima,218.81637682330972
boiler,MAR,2p,3,rpsd2all4,16259.924729665512
boiler,MNAR,2p,2,specsd2all4,31213.79675364874
lake3,MCAR,5p,1,interpolateindex,31.98489999999964
boiler,MAR,2p,2,gafsd2all4,23147.314299995218
lake1,MCAR,2p,1,specsd2all4,219.01984615338722
boiler,MAR,20p,1,interpolatecubic,578.1932787618716
pump,MAR,5p,1,interpolatecubic,104707.5154668345
lake3,MNAR,5p,3,specsd2all4,387.6017017986145
lake3,MCAR,2p,3,interpolatequadratic,8.978383461415149
boiler,MNAR,2p,1,interpolateakima,44.836190875046555
vibr,MNAR,20p,1,interpolatepolynomial,433.2157708737771
lake2,MNAR,5p,3,imputemean,190.81726889733852
lake1,MNAR,5p,3,interpolateakima,18.519007464928336
vibr,MCAR,20p,2,gafsd2all4,577.2727833246461
lake3,MCAR,5p,2,imputeffill,32.33170000000001
lake1,MCAR,20p,1,interpolatecubic,101.95962040284229
boiler,MNAR,2p,1,imputeffill,81.53999999999837
pump,MNAR,2p,2,interpolatepchip,38227.71666697718
pump,MCAR,5p,3,interpolateakima,97526.7235254352
lake1,MAR,5p,1,imputemean,316.1208880608367
lake1,MAR,5p,3,imputebfill,38.80419999999987
lake1,MCAR,20p,1,imputemean,780.1756548736462
vibr,MNAR,20p,3,imputeffill,401.62948511644686
pump,MAR,20p,1,gafsd2all4,54566267.39286521
pump,MNAR,2p,3,gafsd2all4,4371684.086873353
lake2,MNAR,5p,3,specsd2all4,408.5633540053051
vibr,MCAR,20p,1,interpolateindex,332.6754411109052
lake3,MAR,2p,1,gafsd2all4,375.7757116261155
vibr,MAR,20p,1,gafsd2all4,556.0186249412551
lake2,MNAR,5p,3,interpolatepchip,52.76281538020112
lake3,MNAR,2p,2,interpolatequadratic,13.809603987951846
pump,MAR,2p,3,mtfsd2all4,2661966.863178965
lake3,MAR,5p,2,interpolatequadratic,56.68560053426353
lake3,MNAR,20p,1,rpsd2all4,1227.502966393415
pump,MNAR,20p,2,imputebfill,485124.6994331583
lake3,MCAR,2p,1,interpolatelinear,9.857999999999947
lake3,MCAR,2p,1,interpolatecubic,8.832917867373624
vibr,MCAR,20p,3,imputemean,290.45266522791155
lake3,MAR,5p,2,imputeffill,43.09419999999983
lake2,MCAR,20p,1,gafunet,1617.5733257984407
lake1,MCAR,5p,1,imputemode,417.5961000000011
pump,MAR,20p,3,interpolatepolynomial,490664.09094451135
lake1,MCAR,2p,3,specsd2all4,199.97894458011797
lake2,MNAR,20p,3,interpolatepolynomial,265.1807593396402
lake2,MAR,2p,2,interpolatepchip,25.444908420467073
lake3,MAR,2p,3,imputemedian,106.10489999999996
lake3,MCAR,20p,1,interpolatepolynomial,186.67426802123953
boiler,MAR,20p,1,interpolatenearest,908.8699999999975
pump,MCAR,20p,3,imputemode,43596514.9244656
lake2,MCAR,20p,3,imputemode,678.6596000000005
lake3,MNAR,2p,3,gafunet,183.58156588340702
lake3,MAR,2p,3,imputemean,106.75657693441397
vibr,MAR,20p,2,interpolateindex,360.5010459835761
boiler,MCAR,2p,1,interpolatenearest,82.88000000000068
boiler,MCAR,20p,2,imputemedian,60171.689999999995
lake2,MNAR,20p,3,imputeffill,268.77709999999877
lake2,MNAR,2p,3,interpolatenearest,30.445400000000063
lake2,MAR,5p,1,gafsd2all4,671.7913000000029
boiler,MCAR,2p,1,mtfsd2all4,20898.890938065895
pump,MNAR,5p,2,mtfsd2all4,4309338.756029384
boiler,MAR,20p,1,imputeffill,1147.7500000000023
lake1,MNAR,20p,2,interpolatequadratic,135.6556081364293
pump,MNAR,20p,2,interpolateakima,408954.99116934283
lake2,MAR,5p,3,interpolatelinear,74.49053333333347
pump,MAR,20p,1,imputemean,19104838.67162666
pump,MAR,2p,3,specsd2all4,1626024.30248663
boiler,MCAR,2p,3,interpolateindex,43.698333333335654
lake2,MAR,2p,2,imputemedian,113.14020000000028
lake1,MNAR,20p,3,imputemode,1387.9994000000036
vibr,MNAR,5p,1,interpolateindex,88.39123116632925
pump,MAR,5p,1,interpolatepolynomial,100850.6035114572
pump,MCAR,2p,1,gafsd2all4,4377843.899187792
lake2,MAR,5p,3,imputemode,313.8068999999997
lake3,MNAR,2p,1,gafunet,186.79341641387296
boiler,MNAR,20p,1,interpolatepolynomial,546.8636688131605
lake2,MNAR,5p,3,interpolateakima,54.3349402195455
lake1,MCAR,5p,3,interpolatenearest,46.35719999999998
lake2,MNAR,2p,1,imputemean,73.44342623434045
lake1,MAR,20p,1,gafunet,1332.3250991724244
vibr,MAR,2p,3,rpsd2all4,31.41297194141254
lake3,MNAR,5p,1,mtfsd2all4,292.12982742901056
vibr,MCAR,20p,1,interpolatelinear,332.6754411109052
vibr,MAR,2p,1,mtfsd2all4,29.206036048016397
lake1,MCAR,2p,2,interpolatelinear,8.923499999999933
vibr,MAR,5p,2,mtfsd2all4,129.5017870724335
pump,MCAR,5p,2,imputemode,10912477.823594097
boiler,MCAR,5p,3,gafunet,16690.81610292242
pump,MNAR,20p,2,interpolatepchip,401076.7153102628
pump,MAR,20p,3,imputemean,18950650.049342964
pump,MCAR,5p,3,interpolatepchip,95821.87252751656
lake1,MCAR,20p,2,interpolatepolynomial,85.34191459558804
boiler,MNAR,20p,1,gafunet,75196.1288403695
boiler,MAR,2p,3,specsd2all4,29535.799911237296
boiler,MNAR,2p,3,gafunet,6512.18921005666
lake1,MAR,2p,2,gafunet,116.35041303684159
pump,MNAR,20p,2,specsd2all4,11582814.085456384
boiler,MAR,5p,1,imputemean,23009.97908359837
lake2,MAR,5p,3,interpolateindex,74.49053333333347
boiler,MAR,2p,3,imputebfill,88.6200000000041
lake1,MCAR,5p,3,rpsd2all4,290.2468307333813
lake2,MAR,2p,3,interpolateakima,39.182995295307364
vibr,MCAR,2p,2,rpsd2all4,13.074119605833172
vibr,MAR,2p,1,rpsd2all4,56.65616749160975
pump,MAR,2p,2,interpolatepchip,33211.1930150404
lake1,MAR,5p,2,interpolatepolynomial,37.70242918771754
lake3,MCAR,20p,3,imputemean,619.0156268953069
boiler,MCAR,2p,2,interpolatelinear,41.148333333334904
lake1,MCAR,2p,1,mtfsd2all4,152.0730470026428
vibr,MCAR,2p,3,interpolatequadratic,48.21919114449056
lake3,MCAR,2p,3,interpolateakima,8.922253169023094
lake3,MCAR,5p,1,gafsd2all4,1040.8191443298524
lake3,MNAR,5p,1,interpolatelinear,27.36654999999996
vibr,MNAR,5p,2,interpolatepolynomial,132.39444315778152
boiler,MAR,5p,3,rpsd2all4,39732.87267800833
lake3,MNAR,20p,3,interpolateakima,144.50549755644906
lake3,MAR,5p,1,interpolatecubic,65.28995081131734
lake3,MAR,5p,2,interpolatenearest,43.582899999999825
boiler,MNAR,20p,2,imputemedian,59726.45000000001
vibr,MNAR,20p,3,gafunet,433.76592611758844
lake3,MAR,20p,1,interpolatecubic,262.7884903763255
pump,MAR,20p,1,mtfsd2all4,20049746.72632254
vibr,MNAR,20p,2,gafsd2all4,532.6930381537277
vibr,MCAR,2p,3,imputemedian,38.43358134751107
vibr,MNAR,5p,2,imputeffill,104.34338684617346
boiler,MAR,2p,1,rpsd2all4,15841.009230977475
boiler,MNAR,2p,3,interpolatelinear,41.74499999999773
boiler,MNAR,5p,2,specsd2all4,77886.57682891285
boiler,MNAR,5p,3,interpolatenearest,208.20999999999708
lake2,MCAR,5p,3,interpolateakima,49.3685263596152
boiler,MNAR,2p,3,imputemode,6033.479999999996
pump,MAR,2p,2,rpsd2all4,3708898.7399501815
vibr,MAR,5p,2,interpolatepolynomial,98.00892539236341
lake2,MAR,2p,1,interpolatequadratic,25.720395644036103
lake2,MCAR,5p,2,interpolateindex,49.79869999999937
lake1,MCAR,5p,2,imputemean,188.4066947528513
lake1,MCAR,20p,2,interpolatelinear,70.39126666666607
pump,MCAR,5p,1,interpolateakima,97586.46167637198
lake1,MNAR,5p,2,interpolatepolynomial,17.328760223705444
lake2,MCAR,5p,3,imputebfill,67.1338999999997
vibr,MAR,20p,1,imputemode,619.8658680093486
pump,MNAR,5p,1,mtfsd2all4,4566120.270034411
lake1,MAR,2p,2,specsd2all4,169.01120309326296
lake2,MCAR,20p,1,interpolatepolynomial,261.5031672353002
lake2,MCAR,5p,2,interpolatelinear,49.79869999999937
pump,MNAR,2p,3,interpolateakima,38736.06797161677
pump,MCAR,5p,3,imputemedian,2349957.7887030295
lake2,MCAR,2p,2,interpolatenearest,35.81609999999989
lake2,MCAR,20p,1,interpolatequadratic,261.5031672353002
lake1,MNAR,5p,3,gafunet,234.28555396526923
lake3,MCAR,5p,2,imputemean,157.30503536121688
lake3,MAR,2p,3,gafunet,232.59330155562225
pump,MAR,5p,1,specsd2all4,3853882.362918002
pump,MCAR,20p,2,interpolatequadratic,476112.2905327889
lake2,MNAR,2p,1,rpsd2all4,80.39434872512743
boiler,MAR,5p,2,specsd2all4,74852.8982740718
lake2,MAR,2p,2,mtfsd2all4,176.9599408670606
lake2,MCAR,2p,3,interpolateindex,24.70899999999972
vibr,MNAR,2p,1,mtfsd2all4,32.178418703867294
lake1,MNAR,2p,1,interpolatelinear,14.186199999999928
lake3,MAR,20p,1,imputebfill,263.9898000000003
boiler,MNAR,5p,2,interpolatecubic,130.25631062859998
lake2,MNAR,5p,2,interpolatepolynomial,69.62967619366498
lake1,MAR,2p,1,interpolateindex,3.8693499999998267
lake2,MAR,2p,1,rpsd2all4,96.48470653705124
vibr,MCAR,20p,1,imputemedian,291.99394804850954
lake1,MAR,20p,1,rpsd2all4,1154.930795782423
pump,MAR,20p,1,rpsd2all4,27824085.461316146
lake3,MNAR,2p,1,specsd2all4,182.99396221325804
boiler,MAR,5p,2,interpolatecubic,138.37762695453762
pump,MAR,20p,1,interpolatecubic,508674.28047536634
lake2,MNAR,5p,1,interpolatecubic,61.55947540675288
pump,MNAR,5p,1,specsd2all4,3017807.228673592
vibr,MAR,5p,2,interpolatecubic,102.59743847516549
lake1,MNAR,2p,1,imputeffill,17.958799999999883
lake2,MCAR,2p,3,imputemean,80.19018938835654
boiler,MAR,20p,2,imputebfill,1173.3100000000077
vibr,MAR,5p,1,imputebfill,119.3504866397235
pump,MNAR,20p,1,rpsd2all4,27085024.89401109
lake3,MNAR,20p,1,interpolatelinear,130.31815999999978
lake2,MNAR,20p,3,gafunet,1680.8649727203178
lake1,MCAR,5p,1,interpolatelinear,18.58741666666674
boiler,MAR,5p,3,specsd2all4,74447.45100763509
vibr,MCAR,20p,1,interpolatepchip,332.4911224380294
boiler,MNAR,2p,1,imputebfill,84.50000000000011
lake1,MNAR,20p,3,specsd2all4,1717.5970876855902
lake1,MCAR,2p,2,imputemean,69.42721090641118
lake1,MCAR,5p,3,imputemode,475.88120000000123
pump,MAR,20p,1,interpolateakima,406216.1870093344
lake2,MNAR,20p,3,rpsd2all4,1056.4061775552145
lake3,MCAR,20p,1,interpolatepchip,159.93328090423572
lake3,MCAR,2p,2,gafunet,212.3060441824522
lake3,MNAR,2p,3,rpsd2all4,158.4757231910284
pump,MCAR,20p,2,specsd2all4,11539440.001130428
boiler,MNAR,20p,1,specsd2all4,313150.6213871143
pump,MCAR,20p,2,mtfsd2all4,17598071.321073417
pump,MNAR,5p,1,interpolatelinear,96361.64237923501
boiler,MAR,2p,3,interpolatenearest,83.20999999999754
pump,MNAR,20p,1,interpolatecubic,501769.23717092624
lake1,MCAR,5p,3,gafsd2all4,420.17690940091137
pump,MCAR,5p,1,imputebfill,110682.61050000001
lake3,MNAR,20p,3,imputemode,1174.0050000000024
lake1,MAR,5p,2,interpolatepchip,34.88832826591414
lake1,MAR,2p,2,interpolatecubic,20.559070537964146
pump,MNAR,2p,1,interpolatequadratic,45706.03221074791
lake3,MAR,2p,3,interpolatelinear,25.31923333333313
vibr,MNAR,2p,1,interpolateindex,33.93497913762074
pump,MNAR,2p,2,imputemode,4367878.482639999
lake1,MNAR,5p,2,gafsd2all4,582.6832419401194
boiler,MCAR,5p,3,imputemedian,14950.08
boiler,MCAR,5p,2,imputeffill,214.01999999999862
vibr,MAR,20p,1,mtfsd2all4,459.764218982544
pump,MCAR,2p,1,rpsd2all4,2892231.433976657
lake1,MCAR,20p,3,imputemedian,739.7424000000002
lake1,MNAR,5p,2,interpolateakima,15.543796198314453
vibr,MNAR,2p,2,imputemean,31.823414809517356
lake1,MCAR,2p,2,imputebfill,7.654800000000023
lake1,MCAR,2p,1,imputemode,166.19040000000024
lake1,MCAR,20p,1,interpolateakima,75.81723381595725
lake2,MNAR,20p,3,interpolatenearest,255.80869999999902
vibr,MAR,20p,1,interpolatepolynomial,422.9145174135465
lake1,MCAR,20p,1,gafunet,896.6752975395568
vibr,MAR,5p,1,interpolatenearest,121.1248742958626
lake2,MCAR,2p,2,imputemedian,96.61410000000024
pump,MAR,2p,3,interpolatelinear,34008.28903566667
boiler,MNAR,5p,3,interpolatequadratic,131.75134580489328
vibr,MNAR,5p,3,interpolatelinear,114.67795908780101
pump,MAR,20p,2,mtfsd2all4,19888910.29237581
boiler,MAR,5p,3,interpolateindex,106.44866666667542
lake2,MNAR,20p,2,imputebfill,258.68819999999926
pump,MAR,2p,1,interpolatenearest,40721.527331855475
vibr,MCAR,2p,3,interpolatecubic,51.225070497596214
lake1,MCAR,2p,1,interpolatenearest,9.205399999999827
lake3,MNAR,2p,3,mtfsd2all4,109.52725687669636
lake2,MCAR,20p,3,interpolatelinear,199.96541666666621
pump,MNAR,5p,1,interpolateakima,100063.56313303347
lake1,MAR,5p,2,imputemedian,309.7362999999997
lake2,MNAR,2p,2,interpolateakima,19.113621365091035
lake1,MCAR,2p,1,gafsd2all4,198.03840000000002
lake3,MAR,2p,3,interpolatequadratic,28.19715894882171
lake3,MCAR,2p,2,interpolatepolynomial,17.46270929444222
lake1,MNAR,2p,2,interpolatelinear,12.756849999999929
lake1,MNAR,2p,2,interpolatenearest,9.274699999999768
boiler,MCAR,5p,2,interpolateindex,108.29000000000144
lake2,MAR,20p,1,specsd2all4,1922.2291889944395
pump,MCAR,20p,1,mtfsd2all4,17495588.49652383
pump,MNAR,5p,2,imputemedian,2136606.9463799996
boiler,MCAR,2p,2,mtfsd2all4,20321.224618822343
lake3,MAR,2p,2,gafsd2all4,405.80756267838274
boiler,MNAR,2p,2,mtfsd2all4,21294.926651469916
lake1,MCAR,5p,2,imputemode,428.2486000000006
pump,MCAR,20p,3,interpolatenearest,448299.30918594915
lake1,MCAR,5p,3,interpolatelinear,41.159016666666446
pump,MNAR,5p,3,interpolatelinear,95393.84398833336
pump,MNAR,20p,3,interpolatenearest,459703.41884895705
lake2,MCAR,5p,1,imputemedian,168.95250000000044
lake1,MAR,20p,1,interpolatepchip,81.35088044843161
pump,MAR,5p,1,interpolatelinear,84904.95224880954
vibr,MAR,2p,3,specsd2all4,43.68165892723553
lake2,MAR,2p,1,interpolateakima,22.979725203564612
boiler,MNAR,20p,1,imputemedian,59513.280000000006
vibr,MNAR,2p,1,interpolatelinear,33.93497913762074
lake3,MNAR,20p,3,interpolatepolynomial,182.38853289404148
lake2,MAR,2p,3,interpolatepolynomial,38.65608910057017
lake2,MNAR,2p,3,imputemean,98.89708784082484
boiler,MAR,20p,1,specsd2all4,291017.3483570391
boiler,MCAR,5p,2,mtfsd2all4,52152.689222784975
pump,MCAR,5p,1,imputemedian,2384928.9131099996
lake2,MAR,5p,3,imputebfill,88.71530000000007
boiler,MNAR,5p,1,imputeffill,219.9099999999986
lake1,MCAR,20p,2,interpolatenearest,109.23889999999989
lake1,MAR,2p,1,imputemedian,113.4104000000001
vibr,MAR,5p,1,imputemode,108.46789324503098
boiler,MCAR,5p,2,interpolatepolynomial,131.73344021401147
vibr,MNAR,2p,1,interpolatecubic,31.772807907709243
lake2,MAR,20p,2,imputeffill,305.2119999999999
pump,MNAR,20p,1,interpolateindex,393845.4522391005
lake1,MCAR,2p,3,interpolateakima,9.370281938235394
lake3,MNAR,20p,3,imputemedian,650.5385999999992
lake3,MCAR,20p,1,interpolateakima,158.8228718525154
lake1,MAR,2p,1,specsd2all4,173.54132648468783
lake1,MAR,2p,2,imputemedian,111.33120000000008
boiler,MAR,20p,1,interpolateakima,470.2102423767003
lake2,MAR,5p,2,imputeffill,69.63970000000029
lake1,MNAR,2p,1,gafsd2all4,239.7743999999999
vibr,MAR,2p,2,interpolatelinear,23.2710049026772
pump,MNAR,2p,3,specsd2all4,1180191.9046266498
pump,MAR,2p,1,interpolatequadratic,40637.3793541582
lake3,MAR,20p,3,interpolatecubic,242.85142918015725
lake2,MNAR,20p,2,interpolatequadratic,287.1189513089922
vibr,MAR,20p,1,imputemedian,391.3276862771912
boiler,MAR,5p,1,interpolateindex,108.02166666666926
lake2,MAR,5p,3,mtfsd2all4,543.7919274821649
vibr,MNAR,2p,2,gafsd2all4,64.32104425134487
boiler,MAR,20p,2,interpolateindex,443.37800505052087
lake2,MNAR,2p,2,interpolatepchip,17.96805505096893
vibr,MAR,20p,1,rpsd2all4,390.3122558631129
vibr,MAR,20p,2,interpolatequadratic,420.5933392130213
boiler,MAR,20p,3,interpolatepolynomial,561.6937086661388
pump,MCAR,2p,1,imputemean,1037122.7186216668
lake1,MCAR,2p,3,imputebfill,7.222099999999955
lake3,MAR,20p,3,specsd2all4,1994.2664814904206
lake3,MNAR,5p,3,interpolatenearest,46.92519999999993
lake2,MAR,20p,3,gafsd2all4,3664.0480000000016
lake3,MNAR,5p,2,gafsd2all4,1024.8604021972883
lake2,MCAR,20p,2,interpolatequadratic,275.93368819406237
lake1,MNAR,2p,1,imputemode,128.77320000000014
lake3,MCAR,20p,3,mtfsd2all4,1076.644690262091
pump,MAR,2p,2,mtfsd2all4,2682577.0397843407
boiler,MAR,2p,3,interpolatelinear,42.97666666666612
lake2,MAR,2p,2,specsd2all4,158.74055328952056
lake2,MAR,2p,3,gafunet,134.7578276193991
lake1,MNAR,2p,3,rpsd2all4,118.48640756344935
pump,MNAR,2p,1,imputebfill,49315.50639464844
lake3,MCAR,5p,3,imputemean,136.8481615969581
