dataset,missing_data_type,missing_rate,iteration_nr,fixing_method,prediction_method,MAPE,MAE,RMSE,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10
pump,MAR,50,3,interpolate_pchip,XGBoost,3.8945675584546575,31.034161513671883,45.92080290949555,792.560791015625,788.3229370117188,797.3757934570312,803.9893798828125,793.4992065429688,793.7088623046875,825.1343994140625,846.9703369140625,876.0608520507812,903.3588256835938
pump,MAR,50,3,interpolate_polynomial,XGBoost,1.7820374484018204,14.19424642578125,17.56087624480792,791.4249267578125,788.5040893554688,792.3472900390625,796.8457641601562,794.0667114257812,792.0316772460938,821.6324462890625,821.9556274414062,821.9363403320312,826.761474609375
pump,MAR,50,3,interpolate_quadratic,XGBoost,1.7820374484018204,14.19424642578125,17.56087624480792,791.4249267578125,788.5040893554688,792.3472900390625,796.8457641601562,794.0667114257812,792.0316772460938,821.6324462890625,821.9556274414062,821.9363403320312,826.761474609375
pump,MAR,50,3,mtfsd2all4,XGBoost,10.230092493474864,81.40647968749998,82.25570672404702,715.2706909179688,728.3895874023438,699.5805053710938,734.0203857421875,720.6353759765625,701.7059326171875,730.5287475585938,706.1995239257812,695.537841796875,711.2271118164062
pump,MAR,50,3,original,XGBoost,0.7101100595780008,5.598466318359385,9.125713118164988,800.6787109375,798.4971313476562,800.338134765625,798.8888549804688,797.732421875,804.64990234375,797.4655151367188,796.63671875,799.8414916992188,800.9304809570312
pump,MAR,50,3,rpsd2all4,XGBoost,45.29503395178841,360.326157421875,363.7459530651217,461.04345703125,391.0594482421875,553.0552368164062,424.1460266113281,459.9216003417969,359.6496276855469,468.5588684082031,405.3379821777344,399.1714477539063,431.9552307128906
pump,MAR,50,3,specsd2all4,XGBoost,42.60944935406169,338.95320048828125,344.21250817132034,1058.5107421875,1080.2069091796875,1088.565673828125,1133.3740234375,1073.290771484375,1134.0728759765625,1162.236572265625,1259.396484375,1192.9541015625,1164.0843505859375
pump,MAR,50,4,gafsd2all4,XGBoost,92.59263145573436,736.9211692382813,750.5236604179261,1371.75244140625,1379.362060546875,1346.877197265625,1516.7763671875,1494.0380859375,1426.6241455078125,1697.7354736328125,1697.7354736328125,1697.7354736328125,1697.7354736328125
pump,MAR,50,4,impute_bfill,XGBoost,1.2133687775524216,9.614422851562503,11.587407333841847,793.8615112304688,793.7313842773438,806.4879150390625,804.4725341796875,804.4030151367188,804.2084350585938,804.3628540039062,804.318115234375,804.0265502929688,804.085205078125
pump,MAR,50,4,impute_ffill,XGBoost,1.2909429950705449,10.228070312500003,11.951351445002272,796.8796997070312,793.0283203125,806.22021484375,806.58154296875,806.3839111328125,804.88427734375,805.7155151367188,804.8991088867188,804.8991088867188,805.2325439453125
pump,MAR,50,4,impute_mean,XGBoost,14.965545630212846,119.026528125,119.60110047543051,904.2565307617188,899.2761840820312,897.0773315429688,923.6507568359376,920.3403930664062,911.3803100585938,924.6751098632812,922.9253540039062,925.4395751953124,918.4042358398438
pump,MAR,50,4,impute_median,XGBoost,18.226552893374976,144.9392661621094,146.15753036717945,942.3005981445312,919.2614135742188,909.3793334960938,933.7747192382812,966.8927612304688,958.84326171875,934.9110717773438,950.6787719726562,950.3465576171876,940.1646728515624
pump,MAR,50,4,impute_mode,XGBoost,16.978543666614478,135.05212626953124,135.74747960690289,917.9076538085938,929.7403564453124,908.1431274414062,953.6939697265624,917.4154663085938,925.374267578125,936.21142578125,935.49658203125,945.1388549804688,938.56005859375
pump,MAR,50,4,interpolate_akima,XGBoost,1.536399683378473,12.183941894531255,13.771648115644917,795.18896484375,792.429931640625,805.8140869140625,811.9014892578125,813.1105346679688,806.34521484375,805.9481201171875,805.9144287109375,805.7072143554688,807.3447265625
pump,MAR,50,4,interpolate_cubic,XGBoost,1.921208745799736,15.261718994140631,19.829023786726065,794.1680908203125,783.9329833984375,796.27294921875,821.1445922851562,843.1001586914062,804.3966064453125,804.8009033203125,804.166259765625,799.7357177734375,809.7285766601562
pump,MAR,50,4,interpolate_index,XGBoost,1.3286883536235892,10.52694116210938,12.363037619763771,796.5211181640625,793.3799438476562,807.6768188476562,807.4818115234375,806.2240600585938,805.597900390625,805.16845703125,805.102294921875,805.102294921875,805.4443359375
pump,MAR,50,4,interpolate_linear,XGBoost,1.3286883536235892,10.52694116210938,12.363037619763771,796.5211181640625,793.3799438476562,807.6768188476562,807.4818115234375,806.2240600585938,805.597900390625,805.16845703125,805.102294921875,805.102294921875,805.4443359375
pump,MAR,50,4,interpolate_nearest,XGBoost,1.2424692440290075,9.84147973632813,11.584342910549251,797.9396362304688,792.6983032226562,806.2843627929688,806.4312744140625,804.7988891601562,804.593994140625,804.593994140625,805.1099853515625,804.5932006835938,805.2745361328125
pump,MAR,50,4,interpolate_pchip,XGBoost,1.3679267383570972,10.851368544921876,13.22909798604813,793.69287109375,791.232177734375,807.632568359375,807.6799926757812,806.2843627929688,805.9401245117188,804.922119140625,801.1513061523438,794.1934204101562,782.166259765625
pump,MAR,50,4,interpolate_polynomial,XGBoost,1.586128105042705,12.587323242187503,14.533873822329006,795.9496459960938,786.7470092773438,800.8336181640625,815.892333984375,821.630126953125,804.4689331054688,804.4522705078125,803.3704833984375,801.819091796875,808.7305297851562
pump,MAR,50,4,interpolate_quadratic,XGBoost,1.586128105042705,12.587323242187503,14.533873822329006,795.9496459960938,786.7470092773438,800.8336181640625,815.892333984375,821.630126953125,804.4689331054688,804.4522705078125,803.3704833984375,801.819091796875,808.7305297851562
pump,MAR,50,4,mtfsd2all4,XGBoost,4.547135428415108,36.15537333984376,36.57695450007382,835.2634887695312,836.1785278320312,834.1520385742188,838.1512451171875,839.6146240234375,816.8090209960938,829.3890380859375,830.522216796875,830.3462524414062,828.2877807617188
pump,MAR,50,4,original,XGBoost,0.7101100595780008,5.598466318359385,9.125713118164988,800.6787109375,798.4971313476562,800.338134765625,798.8888549804688,797.732421875,804.64990234375,797.4655151367188,796.63671875,799.8414916992188,800.9304809570312
pump,MAR,50,4,rpsd2all4,XGBoost,52.2605247489152,416.11472248535154,423.0073700822424,272.489501953125,398.3062133789063,539.3289184570312,419.9125671386719,422.90478515625,360.6230163574219,385.20849609375,272.69635009765625,373.1620178222656,351.38140869140625
pump,MAR,50,4,specsd2all4,XGBoost,70.36441659238322,559.6521262695313,571.5021330893428,1253.158203125,1136.3260498046875,1247.6329345703125,1254.6805419921875,1441.8929443359375,1402.5262451171875,1444.74169921875,1476.66015625,1475.10693359375,1420.9560546875
pump,MAR,50,5,gafsd2all4,XGBoost,69.6886514602987,554.4234519531251,560.6383674636745,1219.0279541015625,1192.4091796875,1345.2613525390625,1359.9451904296875,1387.9647216796875,1302.1607666015625,1402.387451171875,1413.29052734375,1430.343994140625,1448.6038818359375
pump,MAR,50,5,impute_bfill,XGBoost,1.2886448785027962,10.213525634765633,12.054106752345978,793.566162109375,793.566162109375,806.2362060546875,805.2687377929688,804.9498901367188,804.9498901367188,805.2687377929688,805.0455932617188,804.9764404296875,805.1995849609375
pump,MAR,50,5,impute_ffill,XGBoost,1.179479730637072,9.342749267578132,11.205500914625398,796.8155517578125,794.2322387695312,805.2755737304688,805.3501586914062,805.2804565429688,804.012451171875,804.012451171875,804.1589965820312,803.8421630859375,805.1705322265625
pump,MAR,50,5,impute_mean,XGBoost,14.07194593240052,111.86842265625,113.04411124019032,883.116455078125,897.7656860351562,899.542236328125,903.0787353515624,912.0202026367188,909.042236328125,918.2003784179688,913.8438720703124,932.658447265625,906.5764770507812
pump,MAR,50,5,impute_median,XGBoost,14.404074769658187,114.51886821289062,117.6123174626585,915.0294189453124,925.6906127929688,911.7756958007812,919.79150390625,916.2677612304688,914.7492065429688,899.597412109375,839.8053588867188,928.9259033203124,930.71630859375
pump,MAR,50,5,impute_mode,XGBoost,15.22813971522609,121.16751323242188,121.91371277245088,922.727783203125,893.3577880859375,916.251953125,931.1337890625,908.7052612304688,897.8261108398438,914.6248168945312,948.7623291015624,924.515380859375,910.930419921875
pump,MAR,50,5,interpolate_akima,XGBoost,1.3932365761162044,11.045099121093756,12.72371639723318,793.6500854492188,792.16064453125,808.0811157226562,806.4246215820312,806.0520629882812,805.9714965820312,805.7922973632812,805.5592651367188,803.4044189453125,807.6039428710938
pump,MAR,50,5,interpolate_cubic,XGBoost,1.6661852104744423,13.225839257812517,15.573730725573236,785.6510009765625,785.7113647460938,798.8856811523438,816.0745239257812,814.9264526367188,810.3668823242188,803.3195190429688,795.7447509765625,783.8353271484375,807.50927734375
pump,MAR,50,5,interpolate_index,XGBoost,1.3459516851694628,10.66789575195313,12.487251383963084,795.1648559570312,795.1273803710938,807.3049926757812,807.4298706054688,806.4443359375,805.153564453125,806.260498046875,806.260498046875,805.3721923828125,805.3727416992188
pump,MAR,50,5,interpolate_linear,XGBoost,1.3459516851694628,10.66789575195313,12.487251383963084,795.1648559570312,795.1273803710938,807.3049926757812,807.4298706054688,806.4443359375,805.153564453125,806.260498046875,806.260498046875,805.3721923828125,805.3727416992188
pump,MAR,50,5,interpolate_nearest,XGBoost,1.2319122173815025,9.75834985351563,11.392021218222425,797.981201171875,790.7181396484375,806.1654052734375,807.3079833984375,804.1658935546875,804.1658935546875,804.1658935546875,804.2169799804688,803.80029296875,804.9219970703125
pump,MAR,50,5,interpolate_pchip,XGBoost,1.367512545619331,10.839715820312506,12.633609376538017,793.6988525390625,793.0626220703125,807.4388427734375,807.81201171875,806.6876220703125,805.4584350585938,805.3975219726562,804.2674560546875,805.4044189453125,805.31982421875
pump,MAR,50,5,interpolate_polynomial,XGBoost,1.4166121398315532,11.24032006835938,13.397167312723363,791.5090942382812,788.346923828125,801.0838623046875,815.0186157226562,811.68994140625,806.712646484375,803.216552734375,800.7530517578125,796.7783813476562,809.6336669921875
pump,MAR,50,5,interpolate_quadratic,XGBoost,1.4166121398315532,11.24032006835938,13.397167312723363,791.5090942382812,788.346923828125,801.0838623046875,815.0186157226562,811.68994140625,806.712646484375,803.216552734375,800.7530517578125,796.7783813476562,809.6336669921875
pump,MAR,50,5,mtfsd2all4,XGBoost,15.681111755688796,124.83986591796877,126.3281225442453,683.4822998046875,678.2138671875,657.7030029296875,635.2091064453125,649.1340942382812,687.3841552734375,663.4050903320312,683.1378173828125,681.0537719726562,690.0386352539062
pump,MAR,50,5,original,XGBoost,0.7101100595780008,5.598466318359385,9.125713118164988,800.6787109375,798.4971313476562,800.338134765625,798.8888549804688,797.732421875,804.64990234375,797.4655151367188,796.63671875,799.8414916992188,800.9304809570312
pump,MAR,50,5,rpsd2all4,XGBoost,45.63587382950388,363.3318092773437,375.804181084772,405.47955322265625,338.5347595214844,217.06466674804688,490.5158081054688,463.09674072265625,578.142333984375,489.17620849609375,405.5471496582031,443.9069519042969,492.3782348632813
pump,MAR,50,5,specsd2all4,XGBoost,46.72211039865366,371.6607078125,377.7898446027568,1191.4097900390625,1311.361328125,1147.171142578125,1089.5662841796875,1164.21728515625,1160.0172119140625,1249.0928955078125,1097.4908447265625,1170.9329833984375,1092.5078125
pump,MAR,50,6,gafsd2all4,XGBoost,82.37050430571354,655.3176291992188,659.0298642307191,1333.3734130859375,1478.1522216796875,1546.052490234375,1416.954833984375,1493.6915283203125,1355.2550048828125,1395.86328125,1455.1405029296875,1505.6885986328125,1530.1649169921875
pump,MAR,50,6,impute_bfill,XGBoost,1.5657508330427918,12.390964775390636,16.747676963586837,799.286376953125,796.0315551757812,796.3990478515625,796.3196411132812,817.056640625,818.6170654296875,817.7588500976562,787.1273193359375,804.1393432617188,804.0897827148438
pump,MAR,50,6,impute_ffill,XGBoost,1.044357272501767,8.28741160156252,10.682552440781029,799.8641357421875,799.894775390625,800.2799072265625,795.9810791015625,797.0944213867188,797.2805786132812,821.0527954101562,790.8637084960938,789.574462890625,804.88232421875
pump,MAR,50,6,impute_mean,XGBoost,13.917530163434591,110.61352763671876,112.15316400942372,886.288818359375,888.3427124023438,908.292236328125,894.4016723632812,924.7186889648438,918.493408203125,922.1886596679688,892.0460815429688,917.4688720703124,911.0546264648438
pump,MAR,50,6,impute_median,XGBoost,14.654505448364333,116.43181376953126,118.70999459981908,888.5724487304688,928.8692626953124,903.1598510742188,924.0657348632812,895.8843994140625,952.2322387695312,912.4682006835938,913.9402465820312,902.7072143554688,899.5790405273438
pump,MAR,50,6,impute_mode,XGBoost,16.262374364519676,129.3268943359375,129.89593974922997,911.721923828125,909.8475952148438,932.79638671875,929.0446166992188,930.75732421875,917.7251586914062,933.1568603515624,916.5051879882812,936.2311401367188,932.6432495117188
pump,MAR,50,6,interpolate_akima,XGBoost,1.3087654000565152,10.381491191406267,13.059615474370013,799.4452514648438,803.7216796875,797.364990234375,795.5862426757812,798.0281982421875,803.813232421875,824.358154296875,790.1229858398438,785.332275390625,808.3427124023438
pump,MAR,50,6,interpolate_cubic,XGBoost,1.937044933232091,15.318676152343766,21.95769141064966,802.9295654296875,801.7550659179688,792.6588134765625,789.0902709960938,798.78955078125,827.9620971679688,822.5896606445312,807.24755859375,753.9298095703125,808.0849609375
pump,MAR,50,6,interpolate_index,XGBoost,1.157372635011539,9.165745048828136,12.092775342767167,800.2518920898438,799.7984008789062,795.6893920898438,794.4603881835938,801.5599975585938,809.4086303710938,811.0975341796875,786.40234375,794.549072265625,808.1183471679688
pump,MAR,50,6,interpolate_linear,XGBoost,1.157372635011539,9.165745048828136,12.092775342767167,800.2518920898438,799.7984008789062,795.6893920898438,794.4603881835938,801.5599975585938,809.4086303710938,811.0975341796875,786.40234375,794.549072265625,808.1183471679688
pump,MAR,50,6,interpolate_nearest,XGBoost,1.3191934544860255,10.43138132812502,15.368975073079543,799.9801635742188,800.7904052734375,797.7260131835938,796.5357666015625,796.1761474609375,818.2592163085938,821.413330078125,789.3324584960938,787.9974365234375,805.121826171875
pump,MAR,50,6,interpolate_pchip,XGBoost,1.3210528895803768,10.468429667968769,14.03186310224988,802.0281982421875,800.3248901367188,798.0912475585938,792.2689208984375,797.6103515625,809.138671875,823.9955444335938,786.2482299804688,790.296142578125,807.6923828125
pump,MAR,50,6,interpolate_polynomial,XGBoost,1.6853392409384014,13.323379619140644,19.096711377483963,801.0550537109375,802.8766479492188,795.739013671875,789.6354370117188,799.0364379882812,828.294189453125,824.828125,795.7894287109375,779.1868286132812,809.4534301757812
pump,MAR,50,6,interpolate_quadratic,XGBoost,1.6853392409384014,13.323379619140644,19.096711377483963,801.0550537109375,802.8766479492188,795.739013671875,789.6354370117188,799.0364379882812,828.294189453125,824.828125,795.7894287109375,779.1868286132812,809.4534301757812
pump,MAR,50,6,mtfsd2all4,XGBoost,4.25217292800388,33.82664570312498,35.591466616801995,779.9701538085938,754.0853881835938,746.4342041015625,764.4730834960938,761.8507690429688,752.0177001953125,782.0285034179688,779.9464111328125,748.9993286132812,749.0885009765625
pump,MAR,50,6,original,XGBoost,0.7101100595780008,5.598466318359385,9.125713118164988,800.6787109375,798.4971313476562,800.338134765625,798.8888549804688,797.732421875,804.64990234375,797.4655151367188,796.63671875,799.8414916992188,800.9304809570312
pump,MAR,50,6,rpsd2all4,XGBoost,39.5762485520201,314.68437885742185,321.96940731198754,528.4470825195312,640.5458374023438,389.6187744140625,432.42083740234375,420.6335754394531,414.4695739746094,453.7151489257813,514.99560546875,495.6239013671875,519.8463745117188
pump,MAR,50,6,specsd2all4,XGBoost,47.45322021870077,377.2345237304688,382.4486314658165,1129.55517578125,1282.322998046875,1253.6090087890625,1193.449951171875,1136.859619140625,1221.99853515625,1133.0147705078125,1104.82666015625,1164.6505126953125,1109.218505859375
pump,MAR,50,7,gafsd2all4,XGBoost,66.79796561161672,531.469057421875,546.2093803909349,1133.2667236328125,1288.6605224609375,1277.5419921875,1291.579345703125,1340.93408203125,1263.248291015625,1196.0841064453125,1536.489013671875,1405.045654296875,1539.0013427734375
pump,MAR,50,7,impute_bfill,XGBoost,1.1363625560671862,9.001140371093754,11.337970548227116,800.5598754882812,794.1243896484375,805.18359375,805.1227416992188,804.8090209960938,803.6576538085938,813.9268798828125,794.8855590820312,794.646484375,794.1902465820312
pump,MAR,50,7,impute_ffill,XGBoost,1.3690451004862658,10.855488417968752,13.35895944249792,799.9161987304688,795.1417236328125,806.1563720703125,806.3853759765625,806.13037109375,805.466796875,815.3340454101562,816.9352416992188,794.3657836914062,794.9622802734375
pump,MAR,50,7,impute_mean,XGBoost,13.985242135746716,111.23146586914064,112.29507643773462,889.7320556640625,900.5098876953125,894.433837890625,897.2804565429688,900.5801391601562,900.9630126953124,908.3417358398438,941.52734375,913.154541015625,922.9521484375
pump,MAR,50,7,impute_median,XGBoost,15.22235654732936,121.05221171875,121.68931573156202,905.3997802734376,915.0118408203124,914.7334594726562,917.0866088867188,918.6873779296876,915.78759765625,896.48388671875,925.92822265625,925.8336181640624,932.730224609375
pump,MAR,50,7,impute_mode,XGBoost,16.421496680788795,130.61464458007814,131.1782761015733,917.1318969726562,918.617431640625,919.5465087890624,930.8632202148438,917.5927124023438,926.7526245117188,921.6162109375,950.781982421875,917.80224609375,942.6021118164062
pump,MAR,50,7,interpolate_akima,XGBoost,1.1012284649824298,8.722942646484388,11.144767371039086,805.8040771484375,796.915283203125,807.4388427734375,808.0574340820312,804.6910400390625,800.13671875,814.7097778320312,803.272705078125,794.0789184570312,792.6295166015625
pump,MAR,50,7,interpolate_cubic,XGBoost,1.9598440338844647,15.605632626953128,20.518205675234253,810.0225830078125,785.637451171875,802.947509765625,814.896240234375,806.960693359375,792.4765014648438,814.8920288085938,852.7122802734375,797.3191528320312,785.2401123046875
pump,MAR,50,7,interpolate_index,XGBoost,1.2087504477161126,9.576612685546875,11.846039366466371,802.684326171875,794.5817260742188,807.0631103515625,807.2225952148438,806.5208129882812,803.0186157226562,814.5479125976562,805.0892944335938,794.9013061523438,793.132568359375
pump,MAR,50,7,interpolate_linear,XGBoost,1.2087504477161126,9.576612685546875,11.846039366466371,802.684326171875,794.5817260742188,807.0631103515625,807.2225952148438,806.5208129882812,803.0186157226562,814.5479125976562,805.0892944335938,794.9013061523438,793.132568359375
pump,MAR,50,7,interpolate_nearest,XGBoost,1.4209096345922707,11.270338271484375,13.430452266849718,799.0238037109375,791.9140625,805.9263305664062,806.1730346679688,805.0809326171875,805.350341796875,814.09033203125,818.6796264648438,794.9423217773438,794.4027709960938
pump,MAR,50,7,interpolate_pchip,XGBoost,1.9638880214744625,15.608513486328128,24.40712703204901,809.1875,791.6866455078125,806.923828125,803.1520385742188,807.7801513671875,806.3511352539062,806.27783203125,809.2481079101562,796.6063232421875,732.4620361328125
pump,MAR,50,7,interpolate_polynomial,XGBoost,1.424140079006169,11.314531552734376,12.69004798595913,807.8457641601562,786.1436767578125,801.0870361328125,816.774658203125,801.6356811523438,796.859619140625,813.72021484375,817.8005981445312,797.864501953125,789.0059814453125
pump,MAR,50,7,interpolate_quadratic,XGBoost,1.424140079006169,11.314531552734376,12.69004798595913,807.8457641601562,786.1436767578125,801.0870361328125,816.774658203125,801.6356811523438,796.859619140625,813.72021484375,817.8005981445312,797.864501953125,789.0059814453125
pump,MAR,50,7,mtfsd2all4,XGBoost,8.662640606244395,69.01235126953124,70.50256187399401,733.12890625,715.5127563476562,707.4955444335938,726.5792846679688,733.266845703125,746.359130859375,736.3125610351562,718.8522338867188,729.6882934570312,719.8414306640625
pump,MAR,50,7,original,XGBoost,0.7101100595780008,5.598466318359385,9.125713118164988,800.6787109375,798.4971313476562,800.338134765625,798.8888549804688,797.732421875,804.64990234375,797.4655151367188,796.63671875,799.8414916992188,800.9304809570312
pump,MAR,50,7,rpsd2all4,XGBoost,40.94198134426252,325.64838947753907,332.1687987923461,606.7155151367188,395.39990234375,425.9137573242188,494.3963317871094,472.4719543457031,465.8711242675781,556.9656372070312,401.0974426269531,487.3821411132813,394.4627990722656
pump,MAR,50,7,specsd2all4,XGBoost,47.82200634209649,380.5188987304688,398.4913121474944,1020.7791748046876,1399.24755859375,1129.2340087890625,1342.674560546875,1218.445556640625,1096.3995361328125,1032.4007568359375,1222.179931640625,1102.5213623046875,1198.467041015625
pump,MAR,50,8,gafsd2all4,XGBoost,86.2249692823627,686.1836936523439,699.617990500274,1369.5726318359375,1360.0142822265625,1436.84326171875,1363.234619140625,1409.9324951171875,1374.2637939453125,1442.8531494140625,1687.427734375,1687.427734375,1687.427734375
pump,MAR,50,8,impute_bfill,XGBoost,1.579033566958563,12.516455400390637,14.319707952202222,805.3737182617188,805.5892333984375,805.951171875,796.9668579101562,804.61083984375,804.2900390625,814.7591552734375,814.483642578125,811.520263671875,812.3740844726562
pump,MAR,50,8,impute_ffill,XGBoost,1.6086327361174395,12.750004150390634,15.276087012189752,806.9213256835938,806.9017333984375,806.4234008789062,798.0321044921875,797.9823608398438,805.0348510742188,814.0376586914062,816.3334350585938,815.5299072265625,815.5349731445312
pump,MAR,50,8,impute_mean,XGBoost,14.95295175371293,118.9063376953125,119.40271372702868,900.081787109375,908.2193603515624,910.215087890625,910.8812866210938,914.2110595703124,913.6764526367188,916.0037841796876,924.4647216796876,923.51318359375,924.9571533203124
pump,MAR,50,8,impute_median,XGBoost,16.444614087051683,130.781264453125,131.8511431281532,917.4393920898438,939.1922607421876,889.5947265625,921.3895874023438,918.9445190429688,932.333740234375,930.3773193359376,940.395263671875,945.5826416015624,929.7236938476562
pump,MAR,50,8,impute_mode,XGBoost,17.398469048908723,138.34542460937502,139.4261019851004,917.3899536132812,943.0462036132812,905.7232666015624,945.49462890625,926.3228759765624,948.9703979492188,920.7980346679688,949.1041259765624,942.5488891601562,941.2163696289062
pump,MAR,50,8,interpolate_akima,XGBoost,2.198797299545722,17.467685927734387,20.214805131584477,812.507568359375,811.0116577148438,808.5218505859375,795.6383666992188,794.2355346679688,802.2769775390625,824.2009887695312,824.5504760742188,824.6347045898438,825.2604370117188
pump,MAR,50,8,interpolate_cubic,XGBoost,2.185190974664853,17.37798065429689,19.47173131449067,815.68212890625,817.3468017578125,811.7586059570312,801.2874145507812,790.7186889648438,793.8642578125,819.71240234375,822.890380859375,822.890380859375,825.4730224609375
pump,MAR,50,8,interpolate_index,XGBoost,2.1529872456909764,17.09684863281251,19.90553525077566,808.326904296875,808.2984619140625,804.5780029296875,792.3919677734375,799.433837890625,803.7977905273438,824.0322875976562,823.5142211914062,825.5463256835938,825.0001220703125
pump,MAR,50,8,interpolate_linear,XGBoost,2.1529872456909764,17.09684863281251,19.90553525077566,808.326904296875,808.2984619140625,804.5780029296875,792.3919677734375,799.433837890625,803.7977905273438,824.0322875976562,823.5142211914062,825.5463256835938,825.0001220703125
pump,MAR,50,8,interpolate_nearest,XGBoost,1.6044719002283947,12.72028613281251,15.09996093895685,808.975830078125,805.8349609375,807.1080322265625,797.8056640625,797.359130859375,804.644775390625,818.1648559570312,815.0543823242188,813.3358764648438,813.6981811523438
pump,MAR,50,8,interpolate_pchip,XGBoost,2.112189206043686,16.770903701171882,21.91309975309693,807.0912475585938,807.0548095703125,807.344970703125,795.4310913085938,797.6293334960938,799.9338989257812,824.9566650390625,840.0380249023438,832.028564453125,794.198486328125
pump,MAR,50,8,interpolate_polynomial,XGBoost,2.101275620746694,16.692336123046893,18.943578797302177,812.9067993164062,814.9862670898438,813.6231079101562,801.9075317382812,793.6895751953125,799.0811157226562,819.430908203125,820.1760864257812,822.0172729492188,822.8907470703125
pump,MAR,50,8,interpolate_quadratic,XGBoost,2.101275620746694,16.692336123046893,18.943578797302177,812.9067993164062,814.9862670898438,813.6231079101562,801.9075317382812,793.6895751953125,799.0811157226562,819.430908203125,820.1760864257812,822.0172729492188,822.8907470703125
pump,MAR,50,8,mtfsd2all4,XGBoost,6.682012306016559,53.21851582031248,54.0763720374214,736.69482421875,743.6875610351562,742.0928344726562,759.2252197265625,749.92431640625,738.046630859375,742.296142578125,731.2039184570312,737.0985107421875,744.7053833007812
pump,MAR,50,8,original,XGBoost,0.7101100595780008,5.598466318359385,9.125713118164988,800.6787109375,798.4971313476562,800.338134765625,798.8888549804688,797.732421875,804.64990234375,797.4655151367188,796.63671875,799.8414916992188,800.9304809570312
pump,MAR,50,8,rpsd2all4,XGBoost,55.29382778622036,440.0128426025391,443.6654914483453,295.27117919921875,456.4681396484375,437.4906005859375,319.6662292480469,404.4699401855469,297.9113464355469,334.1217346191406,348.36749267578125,296.32293701171875,366.9424743652344
pump,MAR,50,8,specsd2all4,XGBoost,47.01566029984915,374.0912864257813,381.87570365513847,1250.875,1100.880126953125,1291.0772705078125,1034.7044677734375,1083.0274658203125,1150.1868896484375,1158.5203857421875,1249.4873046875,1189.542724609375,1189.771728515625
pump,MAR,50,9,gafsd2all4,XGBoost,89.59813437407146,713.0341819335938,728.8291420330211,1404.8875732421875,1345.3187255859375,1321.40576171875,1349.6500244140625,1471.992919921875,1445.996337890625,1687.062744140625,1687.062744140625,1687.062744140625,1687.062744140625
pump,MAR,50,9,impute_bfill,XGBoost,1.1845480736813423,9.386202099609374,11.564278957101848,791.97265625,792.1504516601562,806.1922607421875,796.8970947265625,803.7251586914062,804.2025146484375,804.0105590820312,803.5767822265625,803.655517578125,804.1539306640625
pump,MAR,50,9,impute_ffill,XGBoost,1.0817405029577634,8.560945751953124,10.952251012573589,797.616455078125,792.5850219726562,805.14697265625,796.230224609375,797.3875732421875,804.9439697265625,804.206787109375,804.7828369140625,804.916015625,805.29150390625
pump,MAR,50,9,impute_mean,XGBoost,14.35181872344858,114.12989116210936,115.57839436452882,895.36083984375,910.925048828125,867.460693359375,901.8673706054688,914.6241455078124,917.3980102539062,925.0828247070312,920.7675170898438,921.5372314453124,923.4357299804688
pump,MAR,50,9,impute_median,XGBoost,16.836067464673288,133.8984946777344,134.87155771843928,919.3549194335938,910.3077392578124,914.7046508789062,922.8139038085938,932.395263671875,931.566650390625,963.22705078125,945.3094482421876,930.6393432617188,925.8264770507812
pump,MAR,50,9,impute_mode,XGBoost,18.15177732138388,144.40462260742189,145.27310173741134,924.5474243164062,940.5997924804688,920.392333984375,964.1358032226562,921.548583984375,928.0071411132812,969.8656616210938,945.8384399414062,942.2333984375,944.0381469726562
pump,MAR,50,9,interpolate_akima,XGBoost,1.2841375065925638,10.177828076171874,12.501840115640992,792.5115966796875,791.6429443359375,807.5950927734375,794.329345703125,795.4469604492188,805.998291015625,805.965576171875,805.7711181640625,805.75341796875,808.3662109375
pump,MAR,50,9,interpolate_cubic,XGBoost,1.6836429283864596,13.371673720703132,15.588969407180796,784.114990234375,784.9520874023438,809.1033325195312,804.59912109375,769.9320068359375,804.2000122070312,803.75146484375,804.11865234375,799.4781494140625,809.3389892578125
pump,MAR,50,9,interpolate_index,XGBoost,1.1934162937725958,9.451460888671877,11.72321522247016,795.789306640625,793.7828369140625,805.727294921875,795.3099975585938,798.5492553710938,805.8455810546875,806.0952758789062,806.0952758789062,805.496337890625,806.2222290039062
pump,MAR,50,9,interpolate_linear,XGBoost,1.1934162937725958,9.451460888671877,11.72321522247016,795.789306640625,793.7828369140625,805.727294921875,795.3099975585938,798.5492553710938,805.8455810546875,806.0952758789062,806.0952758789062,805.496337890625,806.2222290039062
pump,MAR,50,9,interpolate_nearest,XGBoost,1.1084775332277026,8.77206025390625,11.149871874913092,798.3707885742188,791.4515380859375,806.150634765625,796.7086181640625,797.2704467773438,805.0656127929688,804.8981323242188,804.796630859375,804.964111328125,805.740478515625
pump,MAR,50,9,interpolate_pchip,XGBoost,7.968751120469472,63.542938251953125,127.78582730279427,791.3392944335938,784.9224243164062,808.6315307617188,778.473876953125,784.85302734375,788.659912109375,797.2732543945312,794.4707641601562,986.380126953125,1153.233154296875
pump,MAR,50,9,interpolate_polynomial,XGBoost,1.3705466375644082,10.86926893554688,12.85808356462078,790.6649169921875,789.9630737304688,809.7117919921875,802.1406860351562,789.23681640625,805.221923828125,805.04296875,804.0912475585938,802.6814575195312,811.5413208007812
